sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO52434,WB-H098,26348,20130208,20130215,20130220,5,1,5
SO52434,HL-U509,26348,20130208,20130215,20130220,35,1,35
SO52434,LJ-0192-M,26348,20130208,20130215,20130220,50,1,50
SO52435,TT-M928,16119,20130208,20130215,20130220,5,1,5
SO52435,SO-R809-L,16119,20130208,20130215,20130220,9,1,9
SO52436,TT-M928,14465,20130208,20130215,20130220,5,1,5
SO52436,PK-7098,14465,20130208,20130215,20130220,2,1,2
SO52437,TI-M602,21111,20130208,20130215,20130220,30,1,30
SO52437,TT-M928,21111,20130208,20130215,20130220,5,1,5
SO52437,PK-7098,21111,20130208,20130215,20130220,2,1,2
SO52438,WB-H098,22491,20130208,20130215,20130220,5,1,5
SO52439,WB-H098,22455,20130208,20130215,20130220,5,1,5
SO52439,GL-H102-L,22455,20130208,20130215,20130220,24,1,24
SO52440,TI-R092,29451,20130208,20130215,20130220,21,1,21
SO52440,TT-R982,29451,20130208,20130215,20130220,4,1,4
SO52441,TI-T723,26904,20130208,20130215,20130220,29,1,29
SO52442,TI-R092,25645,20130208,20130215,20130220,21,1,21
SO52443,TI-M823,11233,20130208,20130215,20130220,35,1,35
SO52443,FE-6654,11233,20130208,20130215,20130220,22,1,22
SO52443,HL-U509-B,11233,20130208,20130215,20130220,35,1,35
SO52443,LJ-0192-M,11233,20130208,20130215,20130220,50,1,50
SO52443,CA-1098,11233,20130208,20130215,20130220,9,1,9
SO52444,TI-M823,11635,20130208,20130215,20130220,35,1,35
SO52444,TT-M928,11635,20130208,20130215,20130220,5,1,5
SO52445,TT-M928,11620,20130208,20130215,20130220,5,1,5
SO52445,TI-M823,11620,20130208,20130215,20130220,35,1,35
SO52445,PK-7098,11620,20130208,20130215,20130220,2,1,2
SO52446,TT-M928,11212,20130208,20130215,20130220,5,1,5
SO52446,TI-M823,11212,20130208,20130215,20130220,35,1,35
SO52446,PK-7098,11212,20130208,20130215,20130220,2,1,2
SO52447,TI-M823,11691,20130208,20130215,20130220,35,1,35
SO52447,FE-6654,11691,20130208,20130215,20130220,22,1,22
SO52447,SO-R809-M,11691,20130208,20130215,20130220,9,1,9
SO52448,TI-M823,11637,20130208,20130215,20130220,35,1,35
SO52448,PK-7098,11637,20130208,20130215,20130220,2,1,2
SO52449,CA-1098,12643,20130208,20130215,20130220,9,1,9
SO52450,BK-R79Y-40,16888,20130208,20130215,20130220,1701,1,1701
SO52450,SJ-0194-X,16888,20130208,20130215,20130220,54,1,54
SO52451,BK-M18S-48,13060,20130208,20130215,20130220,565,1,565
SO52451,FE-6654,13060,20130208,20130215,20130220,22,1,22
SO52451,BC-M005,13060,20130208,20130215,20130220,10,1,10
SO52451,WB-H098,13060,20130208,20130215,20130220,5,1,5
SO52451,GL-H102-L,13060,20130208,20130215,20130220,24,1,24
SO52452,BK-M68S-42,11307,20130208,20130215,20130220,2320,1,2320
SO52452,FE-6654,11307,20130208,20130215,20130220,22,1,22
SO52452,HL-U509-R,11307,20130208,20130215,20130220,35,1,35
SO52452,SO-R809-M,11307,20130208,20130215,20130220,9,1,9
SO52453,BK-M68B-46,11531,20130208,20130215,20130220,2295,1,2295
SO52453,PK-7098,11531,20130208,20130215,20130220,2,1,2
SO52454,BK-T18U-54,11243,20130208,20130215,20130220,742,1,742
SO52454,BC-R205,11243,20130208,20130215,20130220,9,1,9
SO52454,WB-H098,11243,20130208,20130215,20130220,5,1,5
SO52454,SJ-0194-M,11243,20130208,20130215,20130220,54,1,54
SO52455,BK-T44U-54,17983,20130208,20130215,20130220,1215,1,1215
SO52455,CA-1098,17983,20130208,20130215,20130220,9,1,9
SO52456,BK-M38S-38,14101,20130208,20130215,20130220,769,1,769
SO52456,SH-W890-S,14101,20130208,20130215,20130220,70,1,70
SO52457,BK-R79Y-44,18701,20130208,20130215,20130220,1701,1,1701
SO52457,SJ-0194-S,18701,20130208,20130215,20130220,54,1,54
SO52457,GL-H102-M,18701,20130208,20130215,20130220,24,1,24
SO52458,BK-M68B-42,11457,20130208,20130215,20130220,2295,1,2295
SO52458,WB-H098,11457,20130208,20130215,20130220,5,1,5
SO52458,BC-M005,11457,20130208,20130215,20130220,10,1,10
SO52458,LJ-0192-L,11457,20130208,20130215,20130220,50,1,50
SO52459,BK-R19B-48,22328,20130208,20130215,20130220,540,1,540
SO52459,BC-R205,22328,20130208,20130215,20130220,9,1,9
SO52460,BK-R19B-44,22275,20130208,20130215,20130220,540,1,540
SO52460,TI-R092,22275,20130208,20130215,20130220,21,1,21
SO52460,SJ-0194-X,22275,20130208,20130215,20130220,54,1,54
SO52461,BK-R64Y-44,19409,20130208,20130215,20130220,1120,1,1120
SO52461,SJ-0194-X,19409,20130208,20130215,20130220,54,1,54
SO52461,CA-1098,19409,20130208,20130215,20130220,9,1,9
SO52462,BK-R64Y-42,19531,20130208,20130215,20130220,1120,1,1120
SO52462,HL-U509-R,19531,20130208,20130215,20130220,35,1,35
SO52462,GL-H102-S,19531,20130208,20130215,20130220,24,1,24
SO52463,BK-R64Y-40,23225,20130208,20130215,20130220,1120,1,1120
SO52463,TI-R628,23225,20130208,20130215,20130220,25,1,25
SO52463,TT-R982,23225,20130208,20130215,20130220,4,1,4
SO52463,HL-U509,23225,20130208,20130215,20130220,35,1,35
SO52464,BK-R19B-48,29398,20130208,20130215,20130220,540,1,540
SO52464,GL-H102-L,29398,20130208,20130215,20130220,24,1,24
SO52465,BK-R19B-44,22462,20130208,20130215,20130220,540,1,540
SO52465,BC-R205,22462,20130208,20130215,20130220,9,1,9
SO52465,WB-H098,22462,20130208,20130215,20130220,5,1,5
SO52466,BK-T79Y-60,12316,20130208,20130215,20130220,2384,1,2384
SO52467,BK-T44U-46,17964,20130208,20130215,20130220,1215,1,1215
SO52468,BK-R89B-48,16713,20130208,20130215,20130220,2443,1,2443
SO52468,WB-H098,16713,20130208,20130215,20130220,5,1,5
SO52468,BC-R205,16713,20130208,20130215,20130220,9,1,9
SO52468,HY-1023-70,16713,20130208,20130215,20130220,55,1,55
SO52469,BK-M68S-38,11406,20130209,20130216,20130221,2320,1,2320
SO52469,FE-6654,11406,20130209,20130216,20130221,22,1,22
SO52469,BC-M005,11406,20130209,20130216,20130221,10,1,10
SO52469,WB-H098,11406,20130209,20130216,20130221,5,1,5
SO52469,CA-1098,11406,20130209,20130216,20130221,9,1,9
SO52470,BK-M68S-46,11414,20130209,20130216,20130221,2320,1,2320
SO52470,TI-M823,11414,20130209,20130216,20130221,35,1,35
SO52470,HL-U509,11414,20130209,20130216,20130221,35,1,35
SO52470,CA-1098,11414,20130209,20130216,20130221,9,1,9
SO52471,BC-R205,11953,20130209,20130216,20130221,9,1,9
SO52471,WB-H098,11953,20130209,20130216,20130221,5,1,5
SO52471,CA-1098,11953,20130209,20130216,20130221,9,1,9
SO52472,HL-U509-B,11176,20130209,20130216,20130221,35,1,35
SO52472,GL-H102-S,11176,20130209,20130216,20130221,24,1,24
SO52473,HL-U509-R,11276,20130209,20130216,20130221,35,1,35
SO52474,TT-M928,11113,20130209,20130216,20130221,5,1,5
SO52474,TI-M267,11113,20130209,20130216,20130221,25,1,25
SO52474,FE-6654,11113,20130209,20130216,20130221,22,1,22
SO52475,TI-R092,18885,20130209,20130216,20130221,21,1,21
SO52475,TT-R982,18885,20130209,20130216,20130221,4,1,4
SO52475,HL-U509-B,18885,20130209,20130216,20130221,35,1,35
SO52475,LJ-0192-S,18885,20130209,20130216,20130221,50,1,50
SO52476,SH-W890-M,21382,20130209,20130216,20130221,70,1,70
SO52477,BC-M005,15579,20130209,20130216,20130221,10,1,10
SO52478,HY-1023-70,13138,20130209,20130216,20130221,55,1,55
SO52479,CA-1098,22620,20130209,20130216,20130221,9,1,9
SO52479,BK-M18S-42,22620,20130209,20130216,20130221,565,1,565
SO52480,BK-R89B-58,19455,20130209,20130216,20130221,2443,1,2443
SO52480,HL-U509-R,19455,20130209,20130216,20130221,35,1,35
SO52481,BK-M38S-38,17975,20130209,20130216,20130221,769,1,769
SO52481,LJ-0192-L,17975,20130209,20130216,20130221,50,1,50
SO52482,BK-M38S-46,16324,20130209,20130216,20130221,769,1,769
SO52482,TT-M928,16324,20130209,20130216,20130221,5,1,5
SO52482,TI-M602,16324,20130209,20130216,20130221,30,1,30
SO52482,HL-U509,16324,20130209,20130216,20130221,35,1,35
SO52483,TT-R982,11223,20130209,20130216,20130221,4,1,4
SO52483,HL-U509-B,11223,20130209,20130216,20130221,35,1,35
SO52484,TI-R628,11331,20130209,20130216,20130221,25,1,25
SO52484,PK-7098,11331,20130209,20130216,20130221,2,1,2
SO52485,TT-R982,11820,20130209,20130216,20130221,4,1,4
SO52485,TI-R092,11820,20130209,20130216,20130221,21,1,21
SO52485,HL-U509-B,11820,20130209,20130216,20130221,35,1,35
SO52486,TT-T092,27996,20130209,20130216,20130221,5,1,5
SO52486,HY-1023-70,27996,20130209,20130216,20130221,55,1,55
SO52486,CL-9009,27996,20130209,20130216,20130221,8,1,8
SO52487,TT-T092,11331,20130209,20130216,20130221,5,1,5
SO52487,HY-1023-70,11331,20130209,20130216,20130221,55,1,55
SO52488,GL-H102-M,11642,20130209,20130216,20130221,24,1,24
SO52488,TI-M267,11642,20130209,20130216,20130221,25,1,25
SO52489,TI-R982,16097,20130209,20130216,20130221,33,1,33
SO52489,TT-R982,16097,20130209,20130216,20130221,4,1,4
SO52490,TI-M602,22090,20130209,20130216,20130221,30,1,30
SO52490,PK-7098,22090,20130209,20130216,20130221,2,1,2
SO52491,TT-M928,13095,20130209,20130216,20130221,5,1,5
SO52491,TI-M602,13095,20130209,20130216,20130221,30,1,30
SO52491,HL-U509-R,13095,20130209,20130216,20130221,35,1,35
SO52492,BC-M005,22052,20130209,20130216,20130221,10,1,10
SO52492,WB-H098,22052,20130209,20130216,20130221,5,1,5
SO52493,SH-W890-S,16005,20130209,20130216,20130221,70,1,70
SO52494,SH-W890-S,18967,20130209,20130216,20130221,70,1,70
SO52494,SJ-0194-M,18967,20130209,20130216,20130221,54,1,54
SO52494,CA-1098,18967,20130209,20130216,20130221,9,1,9
SO52495,SH-W890-S,27283,20130209,20130216,20130221,70,1,70
SO52495,LJ-0192-S,27283,20130209,20130216,20130221,50,1,50
SO52496,WB-H098,18384,20130209,20130216,20130221,5,1,5
SO52496,HL-U509-B,18384,20130209,20130216,20130221,35,1,35
SO52496,VE-C304-M,18384,20130209,20130216,20130221,64,1,64
SO52497,GL-H102-L,18687,20130209,20130216,20130221,24,1,24
SO52497,SH-W890-S,18687,20130209,20130216,20130221,70,1,70
SO52498,SH-W890-M,27420,20130209,20130216,20130221,70,1,70
SO52499,TT-M928,15414,20130209,20130216,20130221,5,1,5
SO52500,TT-M928,15469,20130209,20130216,20130221,5,1,5
SO52500,HL-U509-R,15469,20130209,20130216,20130221,35,1,35
SO52501,TT-M928,15330,20130209,20130216,20130221,5,1,5
SO52501,HL-U509-R,15330,20130209,20130216,20130221,35,1,35
SO52502,FE-6654,13848,20130209,20130216,20130221,22,1,22
SO52502,BC-M005,13848,20130209,20130216,20130221,10,1,10
SO52502,WB-H098,13848,20130209,20130216,20130221,5,1,5
SO52502,GL-H102-L,13848,20130209,20130216,20130221,24,1,24
SO52503,TT-M928,17105,20130209,20130216,20130221,5,1,5
SO52503,HL-U509,17105,20130209,20130216,20130221,35,1,35
SO52504,WB-H098,19327,20130209,20130216,20130221,5,1,5
SO52505,TI-M602,17092,20130209,20130216,20130221,30,1,30
SO52505,TT-M928,17092,20130209,20130216,20130221,5,1,5
SO52505,PK-7098,17092,20130209,20130216,20130221,2,1,2
SO52506,TT-R982,25627,20130209,20130216,20130221,4,1,4
SO52506,HL-U509-B,25627,20130209,20130216,20130221,35,1,35
SO52506,CA-1098,25627,20130209,20130216,20130221,9,1,9
SO52507,TT-T092,24141,20130209,20130216,20130221,5,1,5
SO52507,PK-7098,24141,20130209,20130216,20130221,2,1,2
SO52507,CL-9009,24141,20130209,20130216,20130221,8,1,8
SO52508,TI-T723,13815,20130209,20130216,20130221,29,1,29
SO52508,TT-T092,13815,20130209,20130216,20130221,5,1,5
SO52509,FE-6654,17601,20130209,20130216,20130221,22,1,22
SO52509,BC-M005,17601,20130209,20130216,20130221,10,1,10
SO52509,WB-H098,17601,20130209,20130216,20130221,5,1,5
SO52509,HY-1023-70,17601,20130209,20130216,20130221,55,1,55
SO52509,VE-C304-L,17601,20130209,20130216,20130221,64,1,64
SO52510,FE-6654,13339,20130209,20130216,20130221,22,1,22
SO52510,SO-R809-L,13339,20130209,20130216,20130221,9,1,9
SO52511,BK-M38S-42,13854,20130209,20130216,20130221,769,1,769
SO52511,TI-M602,13854,20130209,20130216,20130221,30,1,30
SO52511,TT-M928,13854,20130209,20130216,20130221,5,1,5
SO52512,BK-M68B-46,11016,20130209,20130216,20130221,2295,1,2295
SO52512,TI-M823,11016,20130209,20130216,20130221,35,1,35
SO52512,PK-7098,11016,20130209,20130216,20130221,2,1,2
SO52513,BK-M68S-38,11618,20130209,20130216,20130221,2320,1,2320
SO52513,BC-M005,11618,20130209,20130216,20130221,10,1,10
SO52513,WB-H098,11618,20130209,20130216,20130221,5,1,5
SO52513,HL-U509-R,11618,20130209,20130216,20130221,35,1,35
SO52514,BK-M68S-46,11675,20130209,20130216,20130221,2320,1,2320
SO52515,BK-M68S-42,12052,20130209,20130216,20130221,2320,1,2320
SO52515,TI-M823,12052,20130209,20130216,20130221,35,1,35
SO52515,PK-7098,12052,20130209,20130216,20130221,2,1,2
SO52516,BK-M18B-42,11946,20130209,20130216,20130221,540,1,540
SO52516,BC-M005,11946,20130209,20130216,20130221,10,1,10
SO52516,WB-H098,11946,20130209,20130216,20130221,5,1,5
SO52517,BK-T18U-44,28673,20130209,20130216,20130221,742,1,742
SO52517,HL-U509,28673,20130209,20130216,20130221,35,1,35
SO52517,GL-H102-S,28673,20130209,20130216,20130221,24,1,24
SO52518,BK-T44U-50,23172,20130209,20130216,20130221,1215,1,1215
SO52518,BC-R205,23172,20130209,20130216,20130221,9,1,9
SO52518,WB-H098,23172,20130209,20130216,20130221,5,1,5
SO52518,PK-7098,23172,20130209,20130216,20130221,2,1,2
SO52519,BK-R19B-44,21332,20130209,20130216,20130221,540,1,540
SO52519,TT-R982,21332,20130209,20130216,20130221,4,1,4
SO52519,TI-R092,21332,20130209,20130216,20130221,21,1,21
SO52519,PK-7098,21332,20130209,20130216,20130221,2,1,2
SO52520,BK-R64Y-48,21309,20130209,20130216,20130221,1120,1,1120
SO52520,SJ-0194-X,21309,20130209,20130216,20130221,54,1,54
SO52520,CA-1098,21309,20130209,20130216,20130221,9,1,9
SO52521,BK-R64Y-44,19405,20130209,20130216,20130221,1120,1,1120
SO52521,LJ-0192-X,19405,20130209,20130216,20130221,50,1,50
SO52522,BK-R64Y-44,16514,20130210,20130217,20130222,1120,1,1120
SO52522,SJ-0194-L,16514,20130210,20130217,20130222,54,1,54
SO52522,CA-1098,16514,20130210,20130217,20130222,9,1,9
SO52523,BK-M68S-42,12123,20130210,20130217,20130222,2320,1,2320
SO52523,FE-6654,12123,20130210,20130217,20130222,22,1,22
SO52523,BC-M005,12123,20130210,20130217,20130222,10,1,10
SO52524,HL-U509,11793,20130210,20130217,20130222,35,1,35
SO52525,TI-M267,13668,20130210,20130217,20130222,25,1,25
SO52525,PK-7098,13668,20130210,20130217,20130222,2,1,2
SO52526,TI-M267,11115,20130210,20130217,20130222,25,1,25
SO52526,PK-7098,11115,20130210,20130217,20130222,2,1,2
SO52527,TI-R628,15720,20130210,20130217,20130222,25,1,25
SO52527,PK-7098,15720,20130210,20130217,20130222,2,1,2
SO52527,CL-9009,15720,20130210,20130217,20130222,8,1,8
SO52528,TI-R092,20460,20130210,20130217,20130222,21,1,21
SO52529,TI-R092,20255,20130210,20130217,20130222,21,1,21
SO52529,SJ-0194-M,20255,20130210,20130217,20130222,54,1,54
SO52530,SH-W890-L,22167,20130210,20130217,20130222,70,1,70
SO52530,SJ-0194-L,22167,20130210,20130217,20130222,54,1,54
SO52531,TT-R982,11965,20130210,20130217,20130222,4,1,4
SO52531,SJ-0194-L,11965,20130210,20130217,20130222,54,1,54
SO52531,CA-1098,11965,20130210,20130217,20130222,9,1,9
SO52532,PK-7098,12370,20130210,20130217,20130222,2,1,2
SO52533,BK-M38S-46,15631,20130210,20130217,20130222,769,1,769
SO52533,TI-M602,15631,20130210,20130217,20130222,30,1,30
SO52533,PK-7098,15631,20130210,20130217,20130222,2,1,2
SO52534,BK-M38S-40,20861,20130210,20130217,20130222,769,1,769
SO52534,FE-6654,20861,20130210,20130217,20130222,22,1,22
SO52534,BC-M005,20861,20130210,20130217,20130222,10,1,10
SO52534,WB-H098,20861,20130210,20130217,20130222,5,1,5
SO52535,TI-R092,11176,20130210,20130217,20130222,21,1,21
SO52535,PK-7098,11176,20130210,20130217,20130222,2,1,2
SO52536,TI-M267,26123,20130210,20130217,20130222,25,1,25
SO52536,TT-M928,26123,20130210,20130217,20130222,5,1,5
SO52536,HL-U509,26123,20130210,20130217,20130222,35,1,35
SO52537,TT-M928,21252,20130210,20130217,20130222,5,1,5
SO52537,TI-M267,21252,20130210,20130217,20130222,25,1,25
SO52538,TI-M267,11176,20130210,20130217,20130222,25,1,25
SO52538,TT-M928,11176,20130210,20130217,20130222,5,1,5
SO52538,LJ-0192-X,11176,20130210,20130217,20130222,50,1,50
SO52539,BC-M005,22055,20130210,20130217,20130222,10,1,10
SO52539,WB-H098,22055,20130210,20130217,20130222,5,1,5
SO52539,CA-1098,22055,20130210,20130217,20130222,9,1,9
SO52540,WB-H098,14582,20130210,20130217,20130222,5,1,5
SO52540,BC-M005,14582,20130210,20130217,20130222,10,1,10
SO52541,SH-W890-L,28631,20130210,20130217,20130222,70,1,70
SO52541,LJ-0192-X,28631,20130210,20130217,20130222,50,1,50
SO52541,GL-H102-M,28631,20130210,20130217,20130222,24,1,24
SO52542,CA-1098,28101,20130210,20130217,20130222,9,1,9
SO52542,SH-W890-S,28101,20130210,20130217,20130222,70,1,70
SO52543,SH-W890-L,14359,20130210,20130217,20130222,70,1,70
SO52543,SO-R809-M,14359,20130210,20130217,20130222,9,1,9
SO52544,WB-H098,23682,20130210,20130217,20130222,5,1,5
SO52544,HY-1023-70,23682,20130210,20130217,20130222,55,1,55
SO52545,TT-M928,14901,20130210,20130217,20130222,5,1,5
SO52545,PK-7098,14901,20130210,20130217,20130222,2,1,2
SO52546,TT-M928,24415,20130210,20130217,20130222,5,1,5
SO52547,TT-M928,14644,20130210,20130217,20130222,5,1,5
SO52547,PK-7098,14644,20130210,20130217,20130222,2,1,2
SO52548,FE-6654,18145,20130210,20130217,20130222,22,1,22
SO52548,LJ-0192-S,18145,20130210,20130217,20130222,50,1,50
SO52549,WB-H098,19277,20130210,20130217,20130222,5,1,5
SO52549,HL-U509-B,19277,20130210,20130217,20130222,35,1,35
SO52550,BC-M005,13596,20130210,20130217,20130222,10,1,10
SO52551,TT-R982,21003,20130210,20130217,20130222,4,1,4
SO52551,TI-R092,21003,20130210,20130217,20130222,21,1,21
SO52551,GL-H102-M,21003,20130210,20130217,20130222,24,1,24
SO52552,TI-T723,14156,20130210,20130217,20130222,29,1,29
SO52552,TT-T092,14156,20130210,20130217,20130222,5,1,5
SO52553,TT-R982,25547,20130210,20130217,20130222,4,1,4
SO52554,TT-R982,27002,20130210,20130217,20130222,4,1,4
SO52554,HL-U509,27002,20130210,20130217,20130222,35,1,35
SO52555,TT-T092,14814,20130210,20130217,20130222,5,1,5
SO52555,TI-T723,14814,20130210,20130217,20130222,29,1,29
SO52556,TI-T723,11404,20130210,20130217,20130222,29,1,29
SO52556,TT-T092,11404,20130210,20130217,20130222,5,1,5
SO52557,TT-T092,17786,20130210,20130217,20130222,5,1,5
SO52557,HL-U509-R,17786,20130210,20130217,20130222,35,1,35
SO52558,TI-M823,11065,20130210,20130217,20130222,35,1,35
SO52558,PK-7098,11065,20130210,20130217,20130222,2,1,2
SO52558,ST-1401,11065,20130210,20130217,20130222,159,1,159
SO52559,TT-T092,12837,20130210,20130217,20130222,5,1,5
SO52560,TT-M928,11231,20130210,20130217,20130222,5,1,5
SO52560,TI-M823,11231,20130210,20130217,20130222,35,1,35
SO52560,FE-6654,11231,20130210,20130217,20130222,22,1,22
SO52561,TI-M823,11500,20130210,20130217,20130222,35,1,35
SO52561,TT-M928,11500,20130210,20130217,20130222,5,1,5
SO52561,HL-U509,11500,20130210,20130217,20130222,35,1,35
SO52561,SO-R809-M,11500,20130210,20130217,20130222,9,1,9
SO52562,FE-6654,13275,20130210,20130217,20130222,22,1,22
SO52563,FE-6654,18986,20130210,20130217,20130222,22,1,22
SO52563,HL-U509,18986,20130210,20130217,20130222,35,1,35
SO52564,LJ-0192-M,12367,20130210,20130217,20130222,50,1,50
SO52565,BK-M68S-38,11831,20130210,20130217,20130222,2320,1,2320
SO52565,HL-U509,11831,20130210,20130217,20130222,35,1,35
SO52566,BK-M68B-42,11227,20130210,20130217,20130222,2295,1,2295
SO52566,FE-6654,11227,20130210,20130217,20130222,22,1,22
SO52566,WB-H098,11227,20130210,20130217,20130222,5,1,5
SO52566,BC-M005,11227,20130210,20130217,20130222,10,1,10
SO52567,BK-M68S-42,11329,20130210,20130217,20130222,2320,1,2320
SO52568,BK-R19B-48,26667,20130210,20130217,20130222,540,1,540
SO52568,BC-R205,26667,20130210,20130217,20130222,9,1,9
SO52568,WB-H098,26667,20130210,20130217,20130222,5,1,5
SO52568,SJ-0194-X,26667,20130210,20130217,20130222,54,1,54
SO52569,BK-R19B-52,19766,20130210,20130217,20130222,540,1,540
SO52569,WB-H098,19766,20130210,20130217,20130222,5,1,5
SO52569,BC-R205,19766,20130210,20130217,20130222,9,1,9
SO52569,HL-U509-R,19766,20130210,20130217,20130222,35,1,35
SO52570,BK-R19B-58,21647,20130210,20130217,20130222,540,1,540
SO52570,BC-R205,21647,20130210,20130217,20130222,9,1,9
SO52570,WB-H098,21647,20130210,20130217,20130222,5,1,5
SO52570,HY-1023-70,21647,20130210,20130217,20130222,55,1,55
SO52571,BK-R64Y-48,19402,20130210,20130217,20130222,1120,1,1120
SO52571,BC-R205,19402,20130210,20130217,20130222,9,1,9
SO52571,WB-H098,19402,20130210,20130217,20130222,5,1,5
SO52571,RA-H123,19402,20130210,20130217,20130222,120,1,120
SO52572,BK-R64Y-44,19529,20130210,20130217,20130222,1120,1,1120
SO52572,BC-R205,19529,20130210,20130217,20130222,9,1,9
SO52572,WB-H098,19529,20130210,20130217,20130222,5,1,5
SO52572,HL-U509-B,19529,20130210,20130217,20130222,35,1,35
SO52573,BK-R19B-58,25616,20130210,20130217,20130222,540,1,540
SO52574,BK-R19B-52,21030,20130210,20130217,20130222,540,1,540
SO52575,BK-R19B-48,21061,20130210,20130217,20130222,540,1,540
SO52575,BC-R205,21061,20130210,20130217,20130222,9,1,9
SO52575,WB-H098,21061,20130210,20130217,20130222,5,1,5
SO52575,SJ-0194-L,21061,20130210,20130217,20130222,54,1,54
SO52576,BK-T79U-60,14940,20130210,20130217,20130222,2384,1,2384
SO52576,HL-U509-R,14940,20130210,20130217,20130222,35,1,35
SO52577,BK-M68S-42,11346,20130211,20130218,20130223,2320,1,2320
SO52577,TT-M928,11346,20130211,20130218,20130223,5,1,5
SO52577,TI-M823,11346,20130211,20130218,20130223,35,1,35
SO52577,HL-U509,11346,20130211,20130218,20130223,35,1,35
SO52577,LJ-0192-S,11346,20130211,20130218,20130223,50,1,50
SO52577,SO-R809-L,11346,20130211,20130218,20130223,9,1,9
SO52578,HL-U509,11961,20130211,20130218,20130223,35,1,35
SO52579,TI-M267,11098,20130211,20130218,20130223,25,1,25
SO52579,TT-M928,11098,20130211,20130218,20130223,5,1,5
SO52580,TI-R628,15216,20130211,20130218,20130223,25,1,25
SO52580,PK-7098,15216,20130211,20130218,20130223,2,1,2
